"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000017427",837.783043352648,-0.479237626419663,0.167755189296922,0,1,1
"ENSG00000017483",445.787471591791,-1.00563788546255,0.198846261111408,-0.0283529870314902,0.977380620024817,1
"ENSG00000017621",17.9501152022183,-0.241412731558134,0.438681574483231,0,1,1
"ENSG00000017797",3342.94394079639,0.565127707781739,0.0924509331030882,0,1,1
"ENSG00000018189",992.70381375789,-0.308240333949755,0.10135266595919,0,1,1
"ENSG00000018236",45.9814106068971,0.401749894776685,0.295400966999332,0,1,1
"ENSG00000018280",5.37822680237197,0.011697375583899,0.803964785766536,0,1,1
"ENSG00000018408",2600.07544487173,0.114878627872523,0.0863268890514997,0,1,1
"ENSG00000018510",793.011263091456,0.143170025168359,0.102390988230398,0,1,1
"ENSG00000018610",275.665542917721,-0.106782545851628,0.13125903205389,0,1,1
"ENSG00000018625",671.459934818039,-0.915919133043422,0.120068736587635,0,1,1
"ENSG00000018699",269.974237911499,0.0077304280606864,0.14651132781452,0,1,1
"ENSG00000018869",58.2793186843283,-0.0833344520174117,0.266959794134836,0,1,1
"ENSG00000019102",6.90258041860722,0.364214312289668,0.829921448220925,0,1,1
"ENSG00000019144",2982.95073834048,0.35406462466655,0.11237614812064,0,1,1
"ENSG00000019186",14.0876049307722,-4.32554970918309,0.856265917409913,-3.88378147671978,0.000102844346458394,0.0103672514090401
"ENSG00000019485",185.011202893522,0.403231694431268,0.185265799032615,0,1,1
"ENSG00000019549",3021.17295729611,0.0545720981759264,0.300395269565742,0,1,1
"ENSG00000019582",44.0917157135799,-0.641463011558779,0.295936960616641,0,1,1
"ENSG00000019991",1197.69034090821,-0.974607483013859,0.136550529802674,0,1,1
"ENSG00000019995",2078.38755449834,0.927566075493942,0.103465569444958,0,1,1
"ENSG00000020129",1036.83841336722,-0.502901487193701,0.098250238305352,0,1,1
"ENSG00000020181",7857.82589382516,-0.334033218183441,0.116416782334253,0,1,1
"ENSG00000020256",310.060782130036,-0.297599355322453,0.157814388208244,0,1,1
"ENSG00000020426",177.199485767228,0.0662055631533917,0.16728282349576,0,1,1
"ENSG00000020577",3105.00555637675,1.20330765460389,0.0923785877057442,2.20080929632192,0.0277495272037182,1
"ENSG00000020633",97.1773086331817,0.414595702277779,0.237748257575968,0,1,1
"ENSG00000020922",345.896112841791,0.0550216653334868,0.122369403876209,0,1,1
"ENSG00000021300",14.5125897082257,-0.420275552704532,0.504878397162272,0,1,1
"ENSG00000021355",621.897934398472,0.59661051649243,0.109971747130429,0,1,1
"ENSG00000021488",1.25863155961298,-0.0334046864636684,1.66980106494469,0,1,NA
"ENSG00000021574",498.443793442783,0.0755621148792041,0.119786728695254,0,1,1
"ENSG00000021645",35.9587320894996,1.91050374187643,0.427122496306844,2.13171572499502,0.033030223304316,1
"ENSG00000021762",1366.06023766303,0.407528591340504,0.100058056406852,0,1,1
"ENSG00000021776",1158.88884923452,0.222777031414288,0.0974038059412677,0,1,1
"ENSG00000021826",322.936504332525,-0.304503486272432,0.125142685788162,0,1,1
"ENSG00000022267",10395.0649374008,0.511173163245752,0.0833634599550113,0,1,1
"ENSG00000022277",1454.04105054644,0.0988214034882923,0.10227430308101,0,1,1
"ENSG00000022567",149.133605458858,0.264904045012236,0.166729424659457,0,1,1
"ENSG00000022840",2666.0811750617,0.276782016669805,0.0794777930194132,0,1,1
"ENSG00000022976",178.394874499962,-0.190471378234055,0.171379014562787,0,1,1
"ENSG00000023041",674.834115599037,0.191882330912532,0.101362233717777,0,1,1
"ENSG00000023171",81.8708730879176,-0.713848247277731,0.246310754779497,0,1,1
"ENSG00000023191",4815.16062723152,0.153786953875093,0.0981295278498458,0,1,1
"ENSG00000023228",1603.93555902298,0.124399730536913,0.0923299170471984,0,1,1
"ENSG00000023287",2803.63037598261,0.12392162349547,0.116235504877195,0,1,1
"ENSG00000023318",1403.07852202876,0.226723595807881,0.0895372370577782,0,1,1
"ENSG00000023330",959.552341132927,-0.268589321600093,0.0956936350098112,0,1,1
"ENSG00000023445",56.2000960455342,0.487906194324457,0.308377517619128,0,1,1
"ENSG00000023516",1874.11443126934,-0.05385927051481,0.0843386083339894,0,1,1
"ENSG00000023572",91.1172585951134,0.257642002724934,0.225594091877224,0,1,1
"ENSG00000023608",233.123400185064,0.725134512729181,0.142776288254877,0,1,1
"ENSG00000023697",480.854784489581,0.31842843591332,0.108544556757496,0,1,1
"ENSG00000023734",2022.2879755095,0.28048298655472,0.095102245627551,0,1,1
"ENSG00000023839",15.0408570886833,0.311124210149611,0.497308148707668,0,1,1
"ENSG00000023892",5.36502599663464,-0.30510317297,0.814070660880993,0,1,1
"ENSG00000023902",704.742817805762,0.40927256228081,0.101159642126739,0,1,1
"ENSG00000023909",1927.71101011188,1.22203261026024,0.117142003119599,1.89541414989758,0.0580375555357328,1
"ENSG00000024048",1335.15644503055,0.129186305208372,0.0954009611700752,0,1,1
"ENSG00000024422",11727.0004072955,0.174290609861914,0.0764637571557171,0,1,1
"ENSG00000024526",16.2232011207135,-0.315019278982986,0.457603564451375,0,1,1
"ENSG00000024862",225.361773064727,0.16697711191682,0.177331586843835,0,1,1
"ENSG00000025039",6.83916550851459,0.59499748969342,0.742000900451456,0,1,1
"ENSG00000025156",250.840789979051,-0.238198391365776,0.146409443093741,0,1,1
"ENSG00000025293",1475.88848066107,-0.115396285326039,0.0930205424487763,0,1,1
"ENSG00000025423",169.20409821807,-1.99289289881487,0.242775529339056,-4.08975691050069,4.31825525229428e-05,0.00462053311995488
"ENSG00000025434",396.887716382067,0.155516479753258,0.147074014198742,0,1,1
"ENSG00000025708",144.696532500223,1.23108158288749,0.198935686158865,1.1615893927797,0.245402292755657,1
"ENSG00000025770",332.466885878162,-0.0915037931895109,0.130523876748173,0,1,1
"ENSG00000025772",764.29590321352,-0.48911878805317,0.116665332351939,0,1,1
"ENSG00000025796",3327.27846562793,-0.0552433424057893,0.0763628398177648,0,1,1
"ENSG00000025800",1864.82860693039,0.148422264130439,0.0860996840374931,0,1,1
"ENSG00000026025",29589.4324920623,-0.400660958978503,0.133414167397677,0,1,1
"ENSG00000026036",42.705189995074,-0.337699440095293,0.373007606177263,0,1,1
"ENSG00000026103",1096.83490871987,-0.0515712408621028,0.103555459227684,0,1,1
"ENSG00000026297",95.6791332534395,-0.4374871517162,0.207702662173316,0,1,1
"ENSG00000026508",20349.7344806775,-0.183025915103298,0.102512736375297,0,1,1
"ENSG00000026559",15.5516241640639,-0.764459493313252,0.519619569692679,0,1,1
"ENSG00000026652",343.220020793253,-0.156614281422949,0.127703927138721,0,1,1
"ENSG00000026950",733.925100832699,-0.889743814784563,0.105473412524974,0,1,1
"ENSG00000027001",526.295499014459,-0.342379248742629,0.129234513079104,0,1,1
"ENSG00000027075",80.8086056438928,1.06890847946355,0.267043784433996,0.258041877325871,0.796374587885758,1
"ENSG00000027644",0.651833555963914,-1.60813936489381,2.5480265781215,-0.238670730562845,0.811360914534458,NA
"ENSG00000027697",1439.34263801554,0.395732120952695,0.133447913430923,0,1,1
"ENSG00000027847",438.573435346186,-0.134977715639484,0.143359338335441,0,1,1
"ENSG00000028116",191.869514835192,0.199173847678943,0.153740497301221,0,1,1
"ENSG00000028137",518.90384690796,0.848880132103585,0.180201811559331,0,1,1
"ENSG00000028203",1184.5504961914,0.00147603761698004,0.0910698514806833,0,1,1
"ENSG00000028277",34.4574837048717,-2.0905170119072,0.373214779110397,-2.92195559486304,0.00347841128902979,0.244933865510248
"ENSG00000028310",567.458201919807,0.0185189352120944,0.115470734599235,0,1,1
"ENSG00000028528",3490.1840512228,-0.0735713719775708,0.0754672926321537,0,1,1
"ENSG00000028839",420.303201368818,-0.335143125603806,0.132532069998169,0,1,1
"ENSG00000029153",251.078298327525,-0.0390495724813232,0.140688755314916,0,1,1
"ENSG00000029363",3229.59142018013,-0.0480538007912796,0.080573231488324,0,1,1
"ENSG00000029364",1391.91871863343,-0.122008285041481,0.0979129017531608,0,1,1
"ENSG00000029534",88.1097083014442,-0.238132851001055,0.248332474631316,0,1,1
"ENSG00000029559",0.619238986240006,-0.15069087053444,3.47517013532194,0,1,NA
"ENSG00000029639",108.160734419574,-0.00523600117284109,0.220962634697289,0,1,1
"ENSG00000029725",1613.31715488982,0.00387479367939164,0.0886149197733444,0,1,1
"ENSG00000029993",586.925199671926,-0.373499838230236,0.105756474975461,0,1,1
"ENSG00000030066",918.819888281439,0.0442948065027869,0.1021433800586,0,1,1
"ENSG00000030110",179.255136290679,0.125355280910303,0.158452114848605,0,1,1
"ENSG00000030304",28.9073184609761,0.0382848568112852,0.414473104098645,0,1,1
"ENSG00000030419",227.22236516677,0.317671485620863,0.212398455940578,0,1,1
"ENSG00000030582",11064.5411038889,-0.187468732384335,0.0726558425325363,0,1,1
"ENSG00000031003",1128.04892298625,0.0382304289424862,0.104665482961132,0,1,1
"ENSG00000031081",329.249628016212,-0.702642017603015,0.131107232069244,0,1,1
"ENSG00000031544",3.69886382820812,-0.174350734437666,1.03244328788152,0,1,1
"ENSG00000031691",83.9112907032344,0.0969742986643021,0.214784664043931,0,1,1
"ENSG00000031698",2847.44870718974,-0.536481962388346,0.091672444197244,0,1,1
"ENSG00000031823",1526.65531808186,-0.393550648425772,0.120452616429029,0,1,1
"ENSG00000032219",653.442236296569,0.001849744233526,0.12096141041779,0,1,1
"ENSG00000032389",207.861022965632,0.049499148841844,0.200438213489322,0,1,1
"ENSG00000032444",1249.02307183494,0.191065252041296,0.0972508387501714,0,1,1
"ENSG00000032742",221.768456424455,-0.642369687809731,0.145550776563928,0,1,1
"ENSG00000033011",305.460664529261,0.0452529489233198,0.131509700119542,0,1,1
"ENSG00000033030",378.840598214821,0.109396063306295,0.130699429182578,0,1,1
"ENSG00000033050",1269.11511064059,0.345037963458338,0.09455958935827,0,1,1
"ENSG00000033100",2215.33112158744,0.0492928278454704,0.0981806986370493,0,1,1
"ENSG00000033122",6.2538282470008,-0.429619757358391,0.732403611042038,0,1,1
"ENSG00000033170",1517.22171458137,-0.274527886282504,0.138115723882979,0,1,1
"ENSG00000033178",882.310158399523,-0.240622585649466,0.110289779877983,0,1,1
"ENSG00000033327",1291.54212703806,0.368993949598029,0.115427558621891,0,1,1
"ENSG00000033627",792.836070909824,0.429994019575247,0.139888107719264,0,1,1
"ENSG00000033800",623.266902314976,-0.03833947794499,0.10002678790375,0,1,1
"ENSG00000033867",2313.67894079298,-0.926530191180488,0.0970720655474341,0,1,1
"ENSG00000034053",102.822604109336,0.00540047942944906,0.218450899758172,0,1,1
"ENSG00000034063",85.0014723937429,-0.632473611991497,0.305744870958809,0,1,1
"ENSG00000034152",1144.90078631016,0.892009083468712,0.172819087598123,0,1,1
"ENSG00000034239",6.52576814487041,-0.364964074256352,0.746189915910264,0,1,1
"ENSG00000034510",12063.7153027568,-0.122247673736452,0.0937339170386406,0,1,1
"ENSG00000034533",105.286685658741,-0.675482282645893,0.207653419590695,0,1,1
"ENSG00000034677",754.229900298861,0.195516301835272,0.107057045191078,0,1,1
"ENSG00000034693",267.260287149347,-0.406788133420245,0.132674975714973,0,1,1
"ENSG00000034713",1399.28597316228,0.369289210037741,0.0939216031004762,0,1,1
"ENSG00000034971",453.325367446739,-0.00168145095097694,0.154240912499212,0,1,1
"ENSG00000035115",464.17807490012,-0.461229938020654,0.120403331325546,0,1,1
"ENSG00000035141",351.703352442253,0.188539351488195,0.125686192882686,0,1,1
"ENSG00000035403",16756.3935853298,0.856364718458998,0.10256003564418,0,1,1
"ENSG00000035499",12.1575200275994,-0.888399891598999,0.551750172543563,0,1,1
"ENSG00000035664",633.042902717231,1.68367546495596,0.161323976252728,4.23790363240815,2.25616564903634e-05,0.00252703746643234
"ENSG00000035681",1037.24201080533,-0.336671390189024,0.0994504218606551,0,1,1
"ENSG00000035687",746.402717845191,-0.166360231720891,0.134861405137888,0,1,1
"ENSG00000035862",41844.5121715526,0.139629391561441,0.0915695275728079,0,1,1
"ENSG00000035928",1027.06867106763,-0.145817702432551,0.0974855688309359,0,1,1
"ENSG00000036054",1240.30422475009,0.185392653432695,0.0963778979303861,0,1,1
"ENSG00000036257",1710.44114152746,0.0125178663153176,0.0901053920554533,0,1,1
"ENSG00000036448",25.5702786658395,-0.36573402970879,0.407401777937624,0,1,1
"ENSG00000036530",22.689358215857,-0.470341179263996,0.397385776135465,0,1,1
"ENSG00000036549",837.912761724165,-0.020897995435466,0.101480755886344,0,1,1
"ENSG00000036672",11.411065725956,0.681376171371813,0.581838637918175,0,1,1
"ENSG00000037042",506.940327675237,-0.133429522729981,0.106946429391466,0,1,1
"ENSG00000037241",295.768958420528,0.318484656198977,0.130705797157651,0,1,1
"ENSG00000037280",1.73476105104253,0.276960363388498,1.69740124056174,0,1,NA
"ENSG00000037474",767.749196711548,0.133926351856427,0.0946423946599404,0,1,1
"ENSG00000037637",628.295033432323,0.356813888074625,0.120733761528307,0,1,1
"ENSG00000037749",833.330085366817,0.237851837759897,0.103282922972557,0,1,1
"ENSG00000037757",181.344562114721,0.085940888408216,0.168491035479591,0,1,1
"ENSG00000037897",59.2919347717049,-0.235060534490433,0.284502296734687,0,1,1
"ENSG00000037965",24.1879173936563,-0.227914408094999,0.416995491711798,0,1,1
"ENSG00000038002",598.849698921544,-0.206676911725754,0.158262982725879,0,1,1
"ENSG00000038210",398.493615068487,0.0118921810648806,0.137693752013727,0,1,1
"ENSG00000038219",2346.91564690794,-0.0929314699253792,0.0887767488640566,0,1,1
"ENSG00000038274",1701.28343342274,0.527174912378748,0.114021979734838,0,1,1
"ENSG00000038295",9.22070091060968,-0.765284632053765,0.724382618287472,0,1,1
"ENSG00000038358",702.284741052408,0.101549185399686,0.10706381816363,0,1,1
"ENSG00000038382",6064.50939115001,-0.196821415463268,0.111723823494089,0,1,1
"ENSG00000038427",8574.80195016266,-0.37836603727951,0.112304673972193,0,1,1
"ENSG00000038532",640.662530935217,-0.228212448942741,0.135338716321096,0,1,1
"ENSG00000038945",157.657823352476,-0.724897300165219,0.17998565900335,0,1,1
"ENSG00000039068",0.666877127880191,1.00166059723424,2.93257721168854,0.000566258657274255,0.999548190984085,NA
"ENSG00000039123",1219.02640255525,-0.0138539938902809,0.0902945749016408,0,1,1
"ENSG00000039139",208.080325581591,-0.190229786920612,0.221013566371832,0,1,1
"ENSG00000039319",1070.96089933416,-0.125015627871325,0.0939374747010588,0,1,1
"ENSG00000039523",1099.93441545192,0.223195133425991,0.0966500747144133,0,1,1
"ENSG00000039537",22.9519717719,1.86723951092633,0.483736696757854,1.79279247726878,0.0730061128259891,1
"ENSG00000039560",5050.92218159088,0.504947290922451,0.120193871904255,0,1,1
"ENSG00000039600",3.69835138599104,0.377709315498619,0.911590637897412,0,1,1
"ENSG00000039650",317.726510265161,-0.307174893583793,0.148709522431083,0,1,1
"ENSG00000040199",302.461586116652,0.327397686525529,0.136820650892042,0,1,1
"ENSG00000040275",216.272846388931,-0.194980533547746,0.198252959513293,0,1,1
"ENSG00000040341",612.434794395524,-0.0781300594012199,0.117505868032494,0,1,1
"ENSG00000040487",238.635556747814,0.28679553772161,0.137901612246485,0,1,1
"ENSG00000040531",498.848011856412,-0.0159309999324424,0.115682338356954,0,1,1
"ENSG00000040608",1.34783249018038,-1.59755958345617,1.73594811258996,-0.344226638528174,0.730675850405534,NA
"ENSG00000040633",795.132771210164,-0.24346659356121,0.121180096213413,0,1,1
"ENSG00000040731",72.2700084929553,-1.90458761631645,0.310973276230188,-2.90889180987648,0.00362712357462108,0.254469955401896
"ENSG00000040933",706.283145760848,-0.00542902055576694,0.112631931730334,0,1,1
"ENSG00000041353",59.9423683987137,-1.5458483035669,0.364908398507785,-1.49585020733706,0.134692694317929,1
"ENSG00000041357",1222.43502781155,-0.0325430710129146,0.108639612473478,0,1,1
"ENSG00000041515",10.1316966637824,1.72216996771583,0.623006278525585,1.15916964661243,0.246387041317194,1
"ENSG00000041802",522.132608692724,0.188289122029787,0.109530639312607,0,1,1
"ENSG00000041880",372.706592898216,-0.0715907551654227,0.130687753775616,0,1,1
"ENSG00000041982",3704.14799078904,-0.810876316065446,0.165490894518781,0,1,1
"ENSG00000041988",194.299149955601,-0.0990329924801738,0.151716090736028,0,1,1
"ENSG00000042062",1504.65802203023,0.124859177107664,0.115701829896092,0,1,1
"ENSG00000042088",190.048001902712,-0.420359543734478,0.158178249789888,0,1,1
"ENSG00000042286",594.47788466021,0.70623200937616,0.109328309965436,0,1,1
"ENSG00000042317",206.64782103536,-0.317931506914592,0.154681675107933,0,1,1
"ENSG00000042429",386.701217617721,0.206572994060358,0.126727246272247,0,1,1
"ENSG00000042445",1258.38059553881,-0.0371729502186421,0.0894599713644789,0,1,1
"ENSG00000042493",1000.5096358406,0.0129960674100707,0.101605782059762,0,1,1
"ENSG00000042753",1185.37622159994,0.232795836464159,0.104491390566476,0,1,1
"ENSG00000042781",3.65332670945905,-0.881007990223578,1.03337761817163,0,1,1
"ENSG00000042832",34.9887607585008,0.249950696896593,0.373293153027453,0,1,1
"ENSG00000042980",11.5384104913869,0.575291711312383,0.637329496996694,0,1,1
"ENSG00000043093",683.592901681771,0.112040566935837,0.109759614388619,0,1,1
"ENSG00000043143",1529.01864360997,0.314443502452573,0.0941669062280729,0,1,1
"ENSG00000043514",235.158802169868,-0.0636449361626707,0.148925089776785,0,1,1
"ENSG00000044090",1103.21015795641,-0.509599565454429,0.105884937900777,0,1,1
"ENSG00000044115",7910.51060535504,0.113062366485395,0.0824392950462751,0,1,1
"ENSG00000044446",356.699266762213,0.27059475921483,0.125175273592657,0,1,1
"ENSG00000044459",491.461169884987,-0.271314542328233,0.120812315417687,0,1,1
"ENSG00000044524",50.3870768013087,0.0634762689268624,0.353919425210775,0,1,1
"ENSG00000044574",15388.0248907659,-0.0458146559373782,0.393858057014564,0,1,1
"ENSG00000046604",29.8117065732535,-0.638909135682531,0.432799506084188,0,1,1
"ENSG00000046647",351.582841604981,0.0513942970292934,0.131306288844849,0,1,1
"ENSG00000046651",549.267780455882,0.0394323299547686,0.166533149546747,0,1,1
"ENSG00000046653",1090.45825722703,2.39605399708655,0.190626639478002,7.32349896588117,2.41587457115506e-13,7.1186531786666e-11
"ENSG00000046889",33.8519764903656,-1.0491261264826,0.399174480842857,-0.123069306381681,0.902052216436474,1
"ENSG00000047056",546.056181079742,0.27976516252755,0.114082094158815,0,1,1
"ENSG00000047188",704.823611729801,0.186037753684002,0.105048505034076,0,1,1
"ENSG00000047230",313.697283219369,-0.0206245947266467,0.14951286845911,0,1,1
